Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG2_AR1,DEMG2_AR2,DEMG2_AR3,DEMG2_AR4,DEMG2_AR5,DEMG2_AR6,DEMG2_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG4_AR1,DEMG4_AR2,DEMG4_AR3,DEMG4_AR4,DEMG4_AR5,DEMG4_AR6,DEMG4_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG6_AR1,DEMG6_AR2,DEMG6_AR3,DEMG6_AR4,DEMG6_AR5,DEMG6_AR6,DEMG6_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG8_AR1,DEMG8_AR2,DEMG8_AR3,DEMG8_AR4,DEMG8_AR5,DEMG8_AR6,DEMG8_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG10_AR1,DEMG10_AR2,DEMG10_AR3,DEMG10_AR4,DEMG10_AR5,DEMG10_AR6,DEMG10_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG12_AR1,DEMG12_AR2,DEMG12_AR3,DEMG12_AR4,DEMG12_AR5,DEMG12_AR6,DEMG12_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,DEMG14_AR1,DEMG14_AR2,DEMG14_AR3,DEMG14_AR4,DEMG14_AR5,DEMG14_AR64,DEMG14_RMS,knee_angle_r,ankle_angle_r,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
129.05,0.823774187,-0.959998215,0.737709836,-0.738516106,0.482877087,-0.209224472,0.00787931,0.724588627,-0.750124452,0.49981047,-0.578940573,0.336461565,-0.182509294,0.007663518,1.3292775,-1.415702297,1.188619697,-1.087087249,0.565982359,-0.329485859,0.032334518,1.102571208,-1.309120296,1.018354502,-0.994263109,0.556658549,-0.397170963,0.051744845,1.421239262,-1.370428007,0.998499775,-1.03055109,0.807596195,-0.496261405,0.020674572,4.861183274,-10.31890604,12.34160981,-8.823949164,3.583393724,-0.644924605,0.001049493,0.43059116,-0.772729774,0.559747417,-0.63371563,0.309792928,-0.338187871,0.004476877,0.433311026,-0.629197683,0.481012694,-0.567414778,0.141156959,-0.346163509,0.0103263,0.714174547,-0.846307335,0.817090274,-0.770880227,0.52913517,-0.530790943,0.006463032,0.6825016,-0.961418186,0.721141845,-0.742194799,0.368210421,-0.28437524,0.00728222,0.427399051,-0.97497145,0.495675582,-0.724318996,0.220149374,-0.416563873,0.022730454,0.658116913,-1.062577597,0.669225075,-0.660992505,0.235993218,-0.262586382,0.014806595,0.855202809,-1.250750443,0.780866768,-0.950119701,0.442438664,-0.434334439,0.034166143,0.558394599,-1.049040369,0.590464309,-0.810133066,0.180283381,-0.300336258,0.035086686,-62.43921745,17.5817073,19.50833756,-5.80531467,-61.0136025,18.70560738,26.4094967,-12.56516449
129.1,0.671823816,-0.886178687,0.7689363,-0.737024238,0.349740717,-0.280241342,0.006890462,0.460280314,-0.595871044,0.534856267,-0.373692199,0.359234574,-0.233072005,0.005874104,1.47057718,-1.623315935,1.499172886,-1.162091832,0.694559437,-0.36476636,0.03451708,0.684113288,-0.770482088,0.430368473,-0.486120276,0.145667198,-0.222588958,0.019348152,1.055171317,-0.971475264,0.950182732,-0.940330405,0.583375754,-0.440212236,0.013106843,4.827874622,-10.13449138,11.92453456,-8.333897125,3.28229548,-0.567502103,0.000873087,0.653212789,-0.938348672,0.815306571,-0.75443261,0.375085833,-0.34097759,0.003640298,0.464865038,-0.652277142,0.483810539,-0.686454154,0.262606026,-0.469471501,0.007487078,0.58436016,-0.832779489,0.879819087,-0.620590156,0.453371382,-0.452004168,0.00569237,0.69434001,-0.918999964,0.810953353,-0.595890121,0.325997232,-0.237984272,0.006614355,0.588345649,-0.964781007,0.689618056,-0.782523988,0.277842069,-0.400286719,0.038026318,0.634267137,-1.077230861,0.619438844,-0.723144263,0.283538838,-0.35357768,0.025123975,0.719438193,-1.192396644,0.771015582,-0.906538493,0.31255675,-0.427595078,0.030203208,0.580906687,-0.946779576,0.567806888,-0.753106824,0.195928337,-0.26618051,0.029435219,-53.1894854,15.96065001,10.8324107,-5.24617488,-52.41827007,17.23206103,18.3505885,-12.76154513
129.15,0.851880003,-0.957194275,0.98517752,-0.827381404,0.451326745,-0.302209336,0.006790696,0.410199608,-0.769367333,0.637391354,-0.496705437,0.258559748,-0.274673017,0.00427084,1.459161355,-1.543024533,1.366966512,-1.072783177,0.683309734,-0.3911262,0.031286846,1.21103484,-1.213264577,0.939807613,-0.959765599,0.680116861,-0.583063844,0.017138453,1.163354676,-1.083949234,1.02949634,-0.985019865,0.736340329,-0.454179168,0.016123458,4.675009392,-9.46985904,10.83441397,-7.529359233,3.052499211,-0.563809729,0.000460997,0.604605049,-0.914469609,0.752844409,-0.580533881,0.268424216,-0.301540645,0.003887772,0.454491719,-0.70879032,0.545579405,-0.720010116,0.227633483,-0.414932479,0.007531614,0.717686977,-1.031068883,0.883924792,-0.757295402,0.38283493,-0.334121224,0.005805127,0.704512276,-0.91437661,0.828474084,-0.613068184,0.349357335,-0.288742187,0.00622148,0.488969815,-0.872711472,0.564915354,-0.657484894,0.172676084,-0.381471032,0.045443712,0.592642719,-1.015261917,0.587650085,-0.724309309,0.313365032,-0.387264807,0.022273108,0.544328234,-1.252614537,0.808641126,-1.191119452,0.446711103,-0.66904369,0.03485952,0.616133059,-0.864136756,0.613156983,-0.671303093,0.368388464,-0.265872821,0.022901683,-44.22756066,14.41087398,6.20922908,-5.42178289,-44.1987197,15.88569469,12.14657224,-12.33949327
129.2,0.866789675,-0.835378876,0.837368998,-0.675607863,0.291550464,-0.221525471,0.007313187,0.49451849,-0.805065235,0.802950288,-0.510775934,0.23825352,-0.212416682,0.004135255,1.102764432,-1.001038873,0.773022992,-0.635895504,0.442424789,-0.403832928,0.021220408,1.281489376,-1.172192291,0.914723665,-0.916908682,0.582158023,-0.372761693,0.036104167,1.087557324,-0.999156658,0.945500094,-0.798600043,0.706751384,-0.455358276,0.012755547,4.670338759,-9.534415125,11.14720745,-8.046790921,3.43093318,-0.668497782,0.000315319,0.624335565,-0.949613269,0.689012853,-0.787063902,0.280217391,-0.350151232,0.004334994,0.227098645,-0.712119863,0.471850262,-0.474902711,0.13066553,-0.246922196,0.006863023,0.627533678,-0.778594026,0.842185047,-0.639290644,0.384584014,-0.339640807,0.006355714,0.637703465,-0.774651466,0.548872302,-0.561614296,0.398496205,-0.364297455,0.007562197,0.460559237,-0.928725142,0.566725493,-0.693858171,0.235705348,-0.323696324,0.04514849,0.440835203,-0.820810487,0.506185309,-0.659360409,0.30651023,-0.335179422,0.02087888,0.387876478,-1.009623497,0.534946823,-0.8375409,0.202347747,-0.483856557,0.043093929,0.641275277,-0.981846752,0.501639257,-0.764440477,0.213957303,-0.302327925,0.036495184,-36.70066138,13.15218377,7.814451379,-7.770710839,-37.25188854,14.95071312,10.40066192,-15.19502173
129.25,0.559560839,-0.666395401,0.38471602,-0.514553403,0.26068649,-0.355013799,0.007280224,0.531858635,-0.794330607,0.76843412,-0.522017241,0.176849242,-0.248052903,0.004733428,0.875491541,-0.79813094,0.802268057,-0.559842609,0.530570665,-0.573950974,0.01052065,1.234694369,-1.355000306,1.16063239,-0.94721969,0.603898016,-0.476564253,0.052839935,0.872730232,-0.890033961,0.831344017,-0.848202136,0.456667027,-0.437518191,0.010721671,4.826560807,-10.21341966,12.33704311,-9.090808682,3.885630369,-0.746055359,0.00029458,0.659490218,-0.896227551,0.658574008,-0.889069077,0.365042574,-0.302085368,0.007170391,0.54036541,-0.669531481,0.636335021,-0.462257849,0.14835346,-0.253853736,0.00827829,0.680381845,-0.720627879,0.789344407,-0.618856205,0.495327166,-0.320344575,0.006135115,0.574099142,-0.866077244,0.681811801,-0.662834689,0.415077654,-0.34625033,0.008091944,0.428662549,-0.941973586,0.63462371,-0.731164777,0.203306886,-0.382648046,0.054669285,0.561917966,-1.002287535,0.728056137,-0.760402134,0.390450654,-0.384820352,0.031863251,0.180720861,-0.874549575,0.171534128,-0.774542924,0.179922303,-0.507761786,0.035616632,0.520917799,-0.933024239,0.525920166,-0.776347107,0.184503925,-0.355654242,0.046724441,-31.43405937,12.98063523,12.23761876,-11.26668144,-32.3654363,14.86488375,11.27729599,-19.40052665
129.3,0.452251859,-0.561319264,0.304152247,-0.549266782,0.187944676,-0.253753822,0.005950976,0.411174686,-0.640879186,0.567574443,-0.388574043,0.162756866,-0.26237333,0.005367676,0.528334231,-0.774140039,0.491103275,-0.593679091,0.317906964,-0.2912614,0.005976222,1.242067639,-1.421531702,1.094544881,-1.003416199,0.660188358,-0.477710458,0.069003779,0.84054811,-0.854413219,0.828788061,-0.826306889,0.467170592,-0.448273261,0.008307213,4.744641725,-9.865118564,11.72482118,-8.532580004,3.621681883,-0.694780378,0.00031707,0.761518818,-0.977406407,0.724280322,-0.888938233,0.290980599,-0.377639051,0.0128711,0.704198281,-0.8201325,0.798108096,-0.742068789,0.364852409,-0.456527931,0.010474603,0.867023695,-0.859607097,0.792822608,-0.757375012,0.675888876,-0.440238469,0.006400014,0.608858256,-0.798167698,0.631922696,-0.622571299,0.431886362,-0.363460047,0.007514831,0.49822042,-1.026438635,0.655689464,-0.782395347,0.184854738,-0.33975583,0.069377885,0.480006778,-1.16874848,0.72450205,-0.891696791,0.267724111,-0.419048347,0.043772455,0.277200576,-0.864607548,0.207262604,-0.784721535,0.265504216,-0.391932107,0.029819494,0.610975132,-0.925995152,0.727554672,-0.75734628,0.323602398,-0.399368274,0.040099589,-28.31245127,13.67653328,13.93778428,-14.11324794,-29.4849494,15.47729552,13.69071091,-22.64341637
129.35,0.623354616,-0.78321946,0.555888007,-0.60834533,0.336079518,-0.265331279,0.005536253,0.485565871,-0.634170093,0.51448169,-0.453886792,0.336236858,-0.285548573,0.004857726,0.495802273,-0.731139975,0.495003936,-0.373329587,0.153599159,-0.089950777,0.004041737,1.206156557,-1.371789237,0.980507752,-0.990746984,0.6687638,-0.483648058,0.068372459,0.607281477,-0.726678918,0.617653557,-0.485467741,0.377758868,-0.250699691,0.005521523,4.775255192,-9.939281264,11.70516903,-8.346883801,3.45329433,-0.648777375,0.000385135,0.800973158,-1.080466451,0.725956037,-0.808496018,0.316152867,-0.515019668,0.016158427,0.704151247,-0.895467836,0.900183652,-0.815473121,0.440625498,-0.572841005,0.012303618,0.709714646,-0.578233829,0.654261112,-0.652183148,0.445456531,-0.322287514,0.006388651,0.589924483,-0.62082432,0.416133956,-0.543371266,0.381138456,-0.350416826,0.007350402,0.421739596,-0.987032475,0.510348582,-0.684312386,0.239201598,-0.241618618,0.067692744,0.354643641,-1.045077545,0.496863928,-0.83553131,0.266143039,-0.457378571,0.049643937,0.724223324,-1.092379822,0.82673646,-0.945338716,0.453453609,-0.47488106,0.03718954,0.506954624,-0.7463695,0.688429455,-0.644276378,0.314141986,-0.446601749,0.040133704,-26.32705286,14.72298933,14.2861373,-16.89090559,-27.9244979,16.36840328,13.72056183,-26.41143421
129.4,0.655199165,-0.824376584,0.627251162,-0.791982904,0.381679552,-0.245533428,0.005508811,0.590613317,-0.887652323,0.78341684,-0.696996181,0.399836043,-0.247722916,0.004188121,0.597612988,-0.873005769,0.710035957,-0.54474128,0.410780343,-0.181778238,0.003729739,1.263389394,-1.677070062,1.519609846,-1.401854856,0.892278942,-0.570049941,0.058288743,0.469555871,-0.764027897,0.608574609,-0.654900012,0.21753989,-0.482730174,0.00572738,4.737432346,-9.849410762,11.63118781,-8.305644415,3.419482734,-0.634349461,0.000363377,0.855187197,-1.008959786,0.775744508,-0.814421845,0.54908621,-0.610644673,0.015088412,0.726407331,-0.920367495,0.914336251,-0.725840361,0.409558991,-0.447886621,0.011570096,0.634896339,-0.536203277,0.639612379,-0.532516569,0.295408441,-0.273164803,0.005316673,0.608663939,-0.738782374,0.545937672,-0.656916913,0.317062869,-0.294058465,0.007047712,0.257849554,-1.017466233,0.391826801,-0.764332859,0.120837782,-0.376314367,0.058756929,0.217772907,-1.031508833,0.349013183,-0.794348788,0.271633241,-0.356742356,0.045971432,0.63481103,-0.971135457,0.770286666,-0.794741688,0.396485014,-0.473702009,0.029544056,0.645974115,-0.857216017,0.687027756,-0.683322673,0.354240335,-0.315312273,0.03635126,-25.35600043,15.50347778,13.04042749,-18.62384943,-26.95682788,17.09732846,11.96565204,-28.83257511
129.45,0.584345879,-0.840286854,0.603553151,-0.81466182,0.303550416,-0.28478384,0.005235805,0.472628381,-0.956380835,0.760126111,-0.69421515,0.275754892,-0.271562875,0.004646782,0.546941168,-0.748681197,0.706199876,-0.582792246,0.311775584,-0.220062552,0.00516637,1.283774383,-1.725504522,1.672796669,-1.501845211,0.940271839,-0.582251507,0.052888956,0.46594774,-0.714364137,0.719186998,-0.689734211,0.22817678,-0.437809492,0.005179432,4.819650952,-10.15060116,12.13081436,-8.783065452,3.673264876,-0.691291893,0.000352246,0.890404552,-0.906038383,0.767605357,-0.926535758,0.576601268,-0.509068941,0.016316479,0.703413834,-0.913674795,0.833632089,-0.71504206,0.206397625,-0.288545894,0.009528574,0.461524679,-0.580176339,0.451992285,-0.497085513,0.36014384,-0.175858076,0.005159735,0.524497451,-0.825829056,0.557330783,-0.71341261,0.274379147,-0.329504824,0.006464024,0.156551244,-0.979133433,0.387719918,-0.729630705,0.099261267,-0.411758684,0.053149081,0.260032988,-1.0176856,0.422530646,-0.822282943,0.219834691,-0.365183301,0.045772758,0.389974698,-0.904576746,0.484702336,-0.662781288,0.233586314,-0.412366263,0.022713245,0.818234161,-1.044062448,0.844472213,-0.761385252,0.433476131,-0.266793147,0.028771269,-24.95524065,15.80261047,12.33720103,-20.50226372,-26.15786982,17.35265517,9.35116528,-30.74911217
129.5,0.558706307,-0.70504775,0.547709748,-0.650934926,0.400658615,-0.404406438,0.004976641,0.512671295,-0.82676166,0.717392202,-0.569674311,0.265822745,-0.223002512,0.005107429,1.013215785,-0.9905403,0.895629241,-0.879640389,0.513723593,-0.380298603,0.009413705,1.045397792,-1.150626804,1.182404556,-0.982089609,0.849306647,-0.348855918,0.03305053,0.333900971,-0.668770352,0.57969,-0.590032914,0.193690041,-0.423923233,0.004866116,4.8770554,-10.31535171,12.23758104,-8.668730909,3.494419274,-0.626064022,0.000489414,0.757690625,-1.00020318,0.767503799,-0.919899301,0.434476703,-0.50026803,0.015712366,0.472665886,-0.80416314,0.631257316,-0.574333496,0.060326844,-0.302213509,0.008810983,0.403266251,-0.5844209,0.477041187,-0.543471573,0.451142575,-0.308503108,0.005275248,0.350964698,-0.5896384,0.501038678,-0.403594163,0.267807288,-0.274056074,0.006215752,0.196702674,-0.874224855,0.354518475,-0.538818127,0.108901533,-0.390748068,0.043724912,0.264474145,-0.817451968,0.208752556,-0.757502752,0.168294664,-0.398269994,0.047525776,0.462024756,-0.812675774,0.439606596,-0.643949106,0.29616907,-0.441291383,0.019116154,0.772987217,-0.906390302,0.716679911,-0.654762611,0.461374885,-0.373904654,0.027280578,-25.09749372,15.85457033,11.55514042,-22.25172782,-25.65959445,17.46009376,6.902080801,-32.838357
129.55,0.595785806,-0.741243741,0.673846327,-0.588721991,0.409066931,-0.43496872,0.004403615,0.516564761,-0.682671284,0.640702644,-0.570799458,0.320861873,-0.322419948,0.004591653,1.045036675,-1.129107716,0.933885622,-1.032678769,0.569664174,-0.438051823,0.014142297,1.014177004,-1.041885445,0.634909687,-0.746557928,0.388145346,-0.287215787,0.030668672,0.452286074,-0.665293688,0.448328233,-0.633381521,0.177828257,-0.243309806,0.004943788,4.837272959,-10.15409741,11.96057361,-8.410104245,3.360168229,-0.594702545,0.000492592,0.487294812,-0.862932766,0.548614001,-0.673227409,0.404295621,-0.459840605,0.008174493,0.308758343,-0.658394775,0.597382174,-0.484258366,0.242265012,-0.325476539,0.008547031,0.498315302,-0.614096172,0.517800181,-0.529727337,0.44593827,-0.314434295,0.004347388,0.302311079,-0.497836254,0.353370405,-0.359687059,0.285079897,-0.311911281,0.005522431,0.201340958,-0.886766775,0.254252863,-0.532437469,0.097167171,-0.402079273,0.026904503,0.050300776,-0.892735017,0.013347704,-0.751200915,0.087245076,-0.278366722,0.02938566,0.52591633,-0.888582151,0.597656298,-0.657449423,0.228273595,-0.324570967,0.011912426,0.800673055,-0.912425683,0.753865183,-0.627877546,0.464013021,-0.328309952,0.022085887,-25.56618256,15.98538588,10.71865163,-24.34218229,-25.54604393,17.52336606,4.66129576,-35.64116661
129.6,0.705503354,-0.627614395,0.627986328,-0.645402847,0.393792673,-0.381914696,0.004965563,0.441015538,-0.665067853,0.531750208,-0.554321481,0.303185231,-0.2861068,0.004112303,0.868616849,-1.155358209,0.9044696,-1.011984186,0.460931505,-0.578138448,0.019080446,0.909013335,-1.00226468,0.823646854,-0.784218597,0.396765221,-0.272508084,0.047838131,0.507886667,-0.760508981,0.569652884,-0.66472749,0.401809263,-0.361191272,0.004469539,4.662785757,-9.504102809,11.05061035,-7.848559657,3.238063664,-0.59962367,0.000364097,0.630167647,-0.643701964,0.718301705,-0.609883204,0.47867144,-0.360966232,0.0043908,0.309011854,-0.468055648,0.663005937,-0.41514032,0.149120888,-0.419081951,0.008650622,0.365266126,-0.373842225,0.421434092,-0.371389674,0.235820735,-0.273602992,0.004311933,0.560786031,-0.636103665,0.617648443,-0.521107053,0.437196556,-0.419898132,0.005716728,0.347273836,-0.720343248,0.457585658,-0.582355643,0.223838807,-0.358979785,0.011050754,0.505910581,-0.853206049,0.545032741,-0.681636656,0.211826878,-0.311412005,0.00978972,0.574688247,-1.015057361,0.647175422,-0.73014365,0.33853829,-0.271627869,0.014350065,0.499741512,-0.89359599,0.555559576,-0.514661491,0.343782083,-0.248685229,0.016808397,-25.92951992,16.06046126,9.87154322,-25.068799,-25.61589103,17.4097619,4.0978589,-36.40553473
129.65,0.785341825,-0.699875851,0.68312945,-0.549971039,0.292222718,-0.269869996,0.005601207,0.31918947,-0.667393459,0.559492044,-0.473985535,0.36473835,-0.322744121,0.003834033,0.995738742,-1.12289852,0.976807508,-0.861273464,0.372808792,-0.45230111,0.023024269,0.867340102,-0.99032393,0.839909538,-0.771038077,0.41274751,-0.283485161,0.03826689,0.475987839,-0.649578204,0.623489404,-0.598442409,0.288781514,-0.43541741,0.009304435,4.86512936,-10.4760114,12.97881405,-9.81634728,4.267805631,-0.820275726,0.000369754,0.542494533,-1.364048785,0.643748442,-1.219898629,0.663160548,-0.830723589,0.016232436,0.560353804,-0.781363993,0.56288632,-0.628771287,0.268556773,-0.470282657,0.013780503,0.443349036,-0.491996663,0.475631859,-0.398132044,0.251223242,-0.394232261,0.004342456,0.455328151,-0.553447664,0.599913698,-0.497063164,0.267501881,-0.388362079,0.007611052,0.45796803,-0.933142676,0.725622836,-0.740349234,0.39583439,-0.321511534,0.006213081,0.501699147,-0.922302645,0.588028775,-0.849193768,0.210193228,-0.402441699,0.008384284,0.474921545,-1.052552955,0.548210034,-0.777362063,0.254903926,-0.364825926,0.016825778,0.548023399,-1.006092243,0.631885123,-0.67511732,0.369048516,-0.306856998,0.016187812,-26.26982584,16.12756035,8.88058944,-24.552113,-26.01763613,17.20744845,3.11962277,-36.01317999
129.7,0.745041703,-0.760332592,0.842391,-0.584761702,0.485280784,-0.414246952,0.007644171,0.768712572,-0.921518249,0.756804473,-0.6877425,0.377172616,-0.273126957,0.005989746,0.998096828,-1.042077761,0.915150975,-0.644125867,0.27022879,-0.40087563,0.021637659,0.731701294,-1.016289658,0.670578426,-0.784823791,0.367010611,-0.357077803,0.025043117,1.359976826,-1.384207505,1.107823874,-1.040608308,0.709522705,-0.425101646,0.022317495,4.855937997,-10.3818034,12.62984052,-9.286793026,3.924960518,-0.743988745,0.00065262,0.67730005,-0.987694969,0.572243912,-0.788861742,0.481152971,-0.376827998,0.027575353,0.944689214,-1.113623712,1.03248948,-0.847626818,0.421095747,-0.31014523,0.019963384,0.673978756,-0.807635412,0.804928274,-0.628918149,0.451841139,-0.47374534,0.006108794,0.344809423,-0.58349885,0.517253944,-0.457867998,0.171455742,-0.386971637,0.006251894,0.48146934,-0.766457679,0.607604862,-0.676566517,0.277886073,-0.229414789,0.013845973,0.478923339,-0.647526527,0.555735441,-0.553898702,0.152545255,-0.2990953,0.008547417,0.368848474,-0.773257542,0.503584397,-0.578143602,0.130005384,-0.35079267,0.019662136,0.28310052,-0.849106627,0.497052656,-0.652058986,0.146061674,-0.359509258,0.012372136,-26.96668649,16.01426698,6.88915284,-24.53879522,-26.90803778,16.93779346,0.661639521,-35.72981762
129.75,1.067958076,-1.170823604,0.872698278,-0.996332476,0.57130971,-0.388794395,0.010804155,1.166786551,-1.176520151,0.958710522,-0.967923852,0.523311872,-0.298182232,0.011074409,0.690263116,-0.841021577,0.58950041,-0.525554785,0.318580377,-0.438578568,0.014142778,0.951653241,-1.220906179,0.922422423,-0.905711578,0.384532519,-0.328874712,0.013791877,1.529875304,-1.6328297,1.322770623,-1.280370845,0.867840155,-0.5027416,0.037273345,4.999352843,-11.01402962,13.74187718,-10.27549376,4.376426329,-0.829914788,0.001288935,0.827798802,-0.969372352,0.718582042,-0.838564652,0.511852181,-0.235578106,0.02440273,0.847775422,-1.134204832,1.023919118,-0.946227266,0.532972894,-0.316963993,0.022382401,1.071502666,-1.046034365,1.019702901,-1.015175384,0.650046726,-0.448605953,0.009665255,0.655628253,-1.220745241,1.08418988,-0.99053121,0.815536714,-0.492483642,0.010326327,0.913663622,-0.887230888,0.766422452,-0.728664897,0.357475305,-0.380556609,0.02340484,0.886508412,-0.79561773,0.817263104,-0.686846517,0.216711058,-0.323524474,0.010789966,0.528417051,-0.958728953,0.727691946,-0.816377867,0.289369825,-0.483333741,0.02413098,0.995819865,-1.024573866,0.999549503,-0.779318819,0.223440908,-0.320103586,0.017565983,-28.53557171,15.65873485,2.012903571,-22.18862912,-28.83718437,16.65735647,-4.194240389,-30.80577496
129.8,1.234482328,-1.378647924,1.062073021,-1.182546667,0.758849209,-0.493421982,0.01516922,1.086087896,-1.13791398,0.832502431,-0.903420688,0.567238617,-0.380693939,0.01307511,0.796844901,-0.797829288,0.5862158,-0.566814861,0.402303922,-0.416769967,0.008319839,0.909668371,-0.925574844,0.881484982,-0.833097784,0.544258455,-0.47686808,0.00668642,1.578041826,-1.410175293,0.88816342,-0.909570951,0.731674916,-0.421955523,0.084131245,5.160724457,-11.54362014,14.39213911,-10.59128085,4.372124744,-0.79115071,0.002415836,0.529335438,-0.73572798,0.40754388,-0.65188591,0.222615612,-0.350873833,0.028845745,0.530944959,-0.983495735,0.602659324,-0.835835128,0.337534776,-0.343277975,0.023738617,1.049391542,-1.003899622,0.934492828,-0.918176586,0.547875663,-0.34304585,0.010391149,0.52871451,-0.999149713,0.642922701,-0.626293544,0.371044147,-0.243200596,0.019095233,0.91510719,-0.836523017,0.742920647,-0.72266419,0.320770689,-0.330132789,0.014460288,0.934352865,-0.897451259,0.870646997,-0.805814314,0.405347991,-0.377434881,0.016269033,0.488852718,-0.807820039,0.678818438,-0.656647864,0.263649136,-0.395007843,0.016258719,1.057866252,-1.180463668,1.185224747,-0.959834966,0.46050996,-0.381176409,0.031221024,-31.64436477,15.61901813,-0.41950245,-15.22867667,-32.43272969,16.57273157,-2.979376701,-19.10902377
129.85,1.166570493,-1.238900106,1.092026684,-1.201176772,0.785566618,-0.571596701,0.02712453,1.155067243,-1.207720787,1.041007043,-1.015452104,0.618137927,-0.367697075,0.018387446,0.941576534,-0.954038864,0.801428923,-0.754523871,0.63604225,-0.426261282,0.010272859,1.029571168,-0.914051562,0.959254599,-0.841743807,0.660795448,-0.51961813,0.00874517,1.76960884,-2.057993272,1.584297432,-1.256769657,0.744430358,-0.403278331,0.219168292,4.950955799,-11.00186188,14.19269957,-11.20851204,5.080927724,-1.016427425,0.003598538,0.419206773,-0.757861189,0.38139889,-0.57030026,0.154812649,-0.526764323,0.037428301,0.691664505,-0.833508368,0.843114131,-0.728906872,0.38094356,-0.427494209,0.019290104,1.025058504,-1.306278278,1.107765044,-0.95692459,0.538940005,-0.302178071,0.011329068,0.641860975,-0.846522402,0.518354272,-0.636448413,0.306767397,-0.250793725,0.015039116,0.865809081,-0.810528876,0.666580725,-0.815080556,0.453169814,-0.386479787,0.007839701,0.793105898,-0.89802902,0.770606176,-0.697474086,0.437483007,-0.301609952,0.009954023,0.609955927,-0.880205707,0.441630777,-0.71511762,0.448016557,-0.463400704,0.013038759,0.770536247,-0.854896824,0.871209971,-0.625324208,0.353302257,-0.317214418,0.020919607,-37.42816823,15.95682628,1.29898698,-8.889152511,-38.40622626,16.98306456,-0.474404269,-12.60043549
129.9,1.201480489,-1.189902172,1.08303305,-1.125150674,0.675810145,-0.441340071,0.03575748,1.163744681,-1.223763745,1.007922506,-1.053310846,0.623335098,-0.359323945,0.031123494,0.825890087,-1.21685942,0.797917394,-0.723060052,0.458189996,-0.317929123,0.017103127,0.993710716,-0.725218096,0.882277091,-0.611507024,0.441931781,-0.40336322,0.011636303,1.964190838,-2.362980478,1.843885122,-1.310037154,0.710139316,-0.32110074,0.338678364,4.873710733,-10.46232428,12.75737869,-9.385923604,3.965671759,-0.752952621,0.005463343,0.52495191,-0.95155627,0.648123633,-0.679640024,0.289530387,-0.485233845,0.032102752,0.92153979,-1.118556329,0.888860157,-0.928420895,0.522496732,-0.306619224,0.020731831,1.022755226,-1.192658938,1.104869192,-1.073078425,0.699597151,-0.495353952,0.014182396,0.704349766,-0.804064367,0.560831033,-0.712873214,0.329983424,-0.304201549,0.010101354,0.918046328,-0.807384104,0.689906086,-0.807229354,0.485695135,-0.350218009,0.015718139,0.908619545,-1.031598239,0.939521593,-0.822009392,0.415776817,-0.358609443,0.006882821,0.553721971,-0.868627383,0.323975607,-0.671970328,0.342957649,-0.462589348,0.020405153,0.341730464,-0.680837762,0.474373357,-0.539672738,0.172476668,-0.336677471,0.015694172,-46.1629871,17.6024068,0.88965851,-10.82445536,-46.73593469,18.76625721,-8.22991325,-18.90428361
