Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
108.3,1.113710436,-1.220843007,0.896547487,-0.889670182,0.581409154,-0.348036606,0.013974015,0.335244694,-0.668016161,0.516222548,-0.552849582,0.341143732,-0.263200082,0.004151081,0.407760622,-0.813405521,0.55910531,-0.653264254,0.437800542,-0.464260077,0.005311185,0.618219521,-0.430035921,0.811017887,-0.410412954,0.313450915,-0.425037538,0.004601192,0.719572129,-0.782337236,0.782679686,-0.721029281,0.400768354,-0.34776654,0.00405173,0.273462956,-0.548767031,0.380465159,-0.461174758,-0.000266166,-0.268715318,0.004309006,0.369150705,-0.640492891,0.699742346,-0.477149317,0.111066442,-0.368706524,0.008234384,-92.99204757,4.32739039,1.02705319,-0.16411665
108.35,0.998252339,-1.138333368,0.852603954,-0.847243105,0.541646631,-0.331474945,0.014982469,0.390652637,-0.72483944,0.49157529,-0.592326476,0.263945301,-0.126015467,0.004161513,0.498683386,-0.892739261,0.530678085,-0.69731944,0.351112056,-0.458483959,0.005666259,0.63330618,-0.666970228,0.792626161,-0.47969603,0.384297412,-0.307847388,0.004484357,0.838779949,-0.854069548,0.849571289,-0.716375064,0.431955224,-0.247779937,0.003858346,0.138214903,-0.597057867,0.360083697,-0.464562921,-0.125428821,-0.308138811,0.004842736,0.169451703,-0.666316383,0.364628191,-0.474598691,0.083040791,-0.317850934,0.007335455,-92.38784802,3.63155386,1.33092129,-0.03843205
108.4,0.644929082,-0.75642478,0.674839249,-0.675831976,0.331781223,-0.425189268,0.01060924,0.478606867,-0.937098913,0.657889288,-0.64539056,0.274062397,-0.245085791,0.004631516,0.369964936,-0.834346187,0.511249938,-0.72223857,0.27897726,-0.461342096,0.005857998,0.805060248,-0.782611156,0.852791742,-0.602391901,0.521118654,-0.373896831,0.004991664,0.724643718,-0.714265501,0.731605482,-0.633857316,0.440782125,-0.250914103,0.003819218,0.412715324,-0.638285465,0.603317112,-0.510883625,0.059882169,-0.165020845,0.004619942,0.2885378,-0.606974107,0.336173554,-0.490749776,-0.010426287,-0.265500234,0.007462267,-91.81415182,3.09476655,1.81924811,-0.02670428
108.45,0.812993047,-0.633458008,0.48640607,-0.617660314,0.425561539,-0.431637873,0.009836337,0.27312849,-0.840637121,0.506652173,-0.557359156,0.270775134,-0.2655867,0.004095141,0.410576846,-0.781816317,0.569722545,-0.633672062,0.256528656,-0.378578945,0.005265101,0.87840325,-0.715326325,0.847738235,-0.653840787,0.570438967,-0.434183435,0.005169017,0.558786763,-0.629637872,0.706259132,-0.498048292,0.378689516,-0.371855714,0.003908566,0.314584976,-0.408636599,0.507965796,-0.42349181,0.033747905,-0.305314717,0.004809029,0.33517013,-0.560315986,0.564139849,-0.42906605,0.07994724,-0.373449905,0.008502085,-91.41393698,2.66201268,2.40283896,-0.0125604
108.5,0.770447134,-0.743093169,0.660962167,-0.565380349,0.349418405,-0.325689087,0.009464224,0.375409672,-0.580934725,0.529105014,-0.569361159,0.334301365,-0.12509079,0.003378206,0.581140857,-0.789433457,0.779087836,-0.595481494,0.406717773,-0.353221033,0.005309252,0.743101304,-0.527594253,0.824441129,-0.634599695,0.476795306,-0.366985715,0.005354583,0.578628717,-0.555357587,0.61467187,-0.461086039,0.269417493,-0.295079965,0.004127138,0.340309339,-0.426427039,0.596661874,-0.434849342,0.073044044,-0.32878192,0.005114333,0.351494035,-0.615187469,0.595436685,-0.395063034,0.180888549,-0.375346838,0.00846605,-91.19387808,2.29489497,2.76126352,-0.05091671
108.55,0.724304929,-0.807259397,0.732401168,-0.668009935,0.457275954,-0.393232769,0.008544402,0.461848378,-0.750667945,0.775088128,-0.558292337,0.406811484,-0.362379372,0.003692034,0.353024777,-0.471173337,0.585654492,-0.363577358,0.167992122,-0.395862435,0.005443395,0.71510327,-0.633324155,0.965516924,-0.650659333,0.472162399,-0.363609742,0.005312252,0.502838813,-0.425828028,0.512395086,-0.388683214,0.16240508,-0.241037889,0.004173069,0.364626463,-0.550767764,0.642497326,-0.415422135,0.010885063,-0.232545471,0.005503582,0.46302125,-0.679011229,0.65029282,-0.48843028,0.224353083,-0.27665732,0.007496266,-91.10270704,2.04164457,3.03505556,-0.07253434
108.6,0.70425848,-0.757244659,0.643268154,-0.740021823,0.535684889,-0.472511625,0.007467653,0.36212221,-0.658555051,0.563220939,-0.396669338,0.336405849,-0.275985916,0.003962277,0.254711989,-0.529752719,0.385357719,-0.52125332,0.149200554,-0.438722584,0.005406608,0.776477687,-0.766313954,0.986630982,-0.592776106,0.413372526,-0.353678776,0.0046431,0.495034928,-0.43885065,0.563656331,-0.442783687,0.186151923,-0.239437798,0.004042027,0.26386736,-0.532555935,0.464966117,-0.343473691,0.045782541,-0.160430473,0.005479351,0.547152412,-0.722692857,0.830138877,-0.657996728,0.289556294,-0.33470733,0.00766079,-91.06790517,1.90975778,2.61757468,-0.22340833
108.65,0.738390335,-0.975645021,0.788911976,-0.853764898,0.52423038,-0.444190504,0.007111892,0.25393363,-0.435199531,0.523704012,-0.280691046,0.32236624,-0.373383364,0.003560731,0.336067778,-0.796768844,0.514462882,-0.703283274,0.228703465,-0.460476412,0.005686534,0.799344325,-0.732189005,1.036812387,-0.635902753,0.38636275,-0.413849113,0.005100903,0.573742997,-0.500122555,0.592145279,-0.481729839,0.233836404,-0.238941339,0.003825925,0.283878618,-0.437360989,0.447907886,-0.457839702,0.220808919,-0.173750737,0.004437832,0.477811948,-0.708411048,0.759642427,-0.512926958,0.213236872,-0.326354534,0.00797775,-91.02966181,1.84851401,2.94049691,-0.23227709
108.7,0.681736205,-0.763477596,0.610177627,-0.631174265,0.327946156,-0.290129337,0.005359356,0.068479058,-0.436325145,0.562129665,-0.231473996,0.194780126,-0.353124765,0.00372377,0.598792098,-1.031151842,0.865345385,-0.844315573,0.447498072,-0.391483192,0.006453081,0.683371651,-0.571591931,0.916125004,-0.536413199,0.403340972,-0.483473907,0.00531851,0.426617735,-0.529302408,0.477507441,-0.482172566,0.294557456,-0.241097939,0.003854445,0.472346747,-0.633747452,0.716652984,-0.565003795,0.260703033,-0.215705901,0.004741303,0.295413424,-0.606102528,0.749891593,-0.380750916,0.254782856,-0.443284025,0.008071324,-91.02084257,1.80464764,2.7668854,-0.1965148
108.75,0.508288248,-0.589964719,0.563538818,-0.538106731,0.382783818,-0.35080528,0.004113325,0.097801661,-0.486272803,0.480847906,-0.267915385,0.166727133,-0.26528381,0.003690043,0.491532005,-0.868105992,0.594796095,-0.775696295,0.404953659,-0.437099956,0.006108518,0.625499973,-0.460453512,0.73349462,-0.342294406,0.313338931,-0.467099089,0.005102448,0.359761772,-0.666626196,0.436990025,-0.512361354,0.281411959,-0.138911407,0.004257872,0.696493198,-0.841367289,1.030895488,-0.696584748,0.308270045,-0.209035445,0.005264911,0.245072991,-0.574466474,0.613822289,-0.407420733,0.139878397,-0.42646973,0.00857015,-91.03735517,1.78142923,2.70326223,-0.20734952
108.8,0.515172017,-0.843836876,0.699377178,-0.762684929,0.42712164,-0.41263781,0.004090703,0.45029967,-0.57590248,0.547190608,-0.42211803,0.240566429,-0.274775965,0.003338347,0.394178465,-0.792977203,0.489772891,-0.702676374,0.364735523,-0.454617463,0.006116951,0.815226519,-0.678195494,0.770569447,-0.545224932,0.333978547,-0.279383192,0.004480253,0.482971585,-0.677542381,0.604772282,-0.460618082,0.323912137,-0.209518477,0.004705873,0.444012761,-0.912585603,0.593270671,-0.770444578,0.378334458,-0.262022878,0.0126675,0.223634157,-0.532403268,0.478347367,-0.374825495,0.117791313,-0.346486045,0.008699884,-91.05029365,1.81548532,2.12660194,-0.22288033
108.85,0.707355914,-0.819469873,0.778014865,-0.74218051,0.46793066,-0.459943336,0.004209271,0.379157847,-0.552225921,0.505170937,-0.381615842,0.323376408,-0.35412944,0.003722054,0.315352095,-0.77979752,0.559729588,-0.551318176,0.243734997,-0.330858935,0.001516425,0.825616388,-0.880285237,0.714185602,-0.675133403,0.564213725,-0.378776004,0.017164515,0.563516366,-0.760387972,0.801586863,-0.60034565,0.352367502,-0.405089073,0.005316748,0.302885845,-0.877923868,0.421123904,-0.705854749,0.253979762,-0.26056132,0.015815003,0.380180028,-0.526458983,0.569481301,-0.432045866,0.162247348,-0.274699185,0.008883104,-91.07106055,1.9072782,1.95450443,-0.26550783
108.9,0.700472698,-0.760064147,0.508933883,-0.735256695,0.397003218,-0.415153748,0.004392938,0.293759462,-0.747224168,0.535260263,-0.507560302,0.404318846,-0.236298165,0.004152184,1.495221493,-1.582809741,1.28388195,-1.162453202,0.824005474,-0.348499641,0.032061145,0.705192985,-0.81696518,0.626123654,-0.547679126,0.425843266,-0.310532793,0.032245794,0.743205529,-0.968661841,0.930553671,-0.799697449,0.579456136,-0.492610479,0.005087193,0.307889961,-0.643209655,0.43282433,-0.480438654,0.227786803,-0.197291768,0.007195171,0.42101104,-0.552750497,0.583592168,-0.440279615,0.177276655,-0.279663948,0.008387044,-91.082388,2.09811799,0.95041429,-0.48295747
108.95,1.038415053,-0.975595106,0.716934701,-0.860788108,0.479231233,-0.375562857,0.010968979,0.396736485,-0.783806586,0.637012755,-0.557033171,0.336698168,-0.310593097,0.004446162,1.694607882,-1.744800669,1.220716595,-1.003987644,0.799891909,-0.474101108,0.085023106,0.740858488,-1.120901882,0.775252499,-0.638319856,0.299174131,-0.179668749,0.03765774,1.085200865,-1.220434398,1.223989048,-0.944501329,0.749634413,-0.377751605,0.00962108,0.599882521,-0.680430518,0.591455371,-0.580660844,0.395976323,-0.272433717,0.004837191,0.424780292,-0.47640511,0.640735552,-0.370594398,0.207222085,-0.320033483,0.00831024,-91.19173863,2.43503607,-0.30820559,-0.84196988
109,1.268184607,-1.305947811,1.033812835,-0.997117452,0.683308639,-0.443209487,0.019743531,0.318639913,-0.735060885,0.48310967,-0.480483845,0.264907123,-0.305085195,0.004004469,1.864654362,-2.26775218,1.904710163,-1.659808069,1.118294149,-0.468871195,0.216560758,0.740356467,-1.250793563,0.835542185,-0.894319772,0.397049315,-0.291505015,0.038297232,1.090599661,-1.297207827,1.073849676,-0.84832503,0.492541965,-0.272246031,0.018406109,0.755835378,-0.685843463,0.8461447,-0.546058666,0.291505279,-0.236445172,0.007471749,0.782613976,-0.558631337,0.803452057,-0.484691197,0.307671677,-0.28553712,0.011773129,-91.42546996,2.88321024,-3.491173899,-1.67347576
109.05,1.242736872,-1.152158175,0.859015844,-0.899730849,0.6801492,-0.469392664,0.027018159,0.41091898,-0.720093118,0.571693554,-0.638709084,0.323336907,-0.439518281,0.005136969,1.883589472,-2.471725643,2.022549483,-1.475541758,0.739153199,-0.280414252,0.362989031,0.770793426,-1.090130975,0.803688197,-0.831618951,0.478326872,-0.314967044,0.036718316,1.064152487,-1.393724028,0.988033623,-0.903616293,0.485075421,-0.300218783,0.022459866,0.799847331,-0.791633306,0.933032499,-0.628524824,0.2032824,-0.242777797,0.008350743,0.945807614,-0.799544114,0.914181245,-0.696609765,0.354173826,-0.233093161,0.013375093,-91.79487058,3.49338315,-8.608830409,-2.65619681
109.1,1.148601879,-1.206795952,0.914502166,-0.884637139,0.550138183,-0.464236428,0.027538036,0.646260158,-0.829735007,0.590565945,-0.734477043,0.414793832,-0.327606063,0.006926261,1.849884137,-2.376427247,1.870140228,-1.276340554,0.549162751,-0.230122551,0.400313978,0.99956335,-1.319302691,1.173317599,-1.083481189,0.740165747,-0.381163727,0.03631908,0.967388966,-1.343788638,0.875486586,-0.963150043,0.520063151,-0.396243581,0.019682928,0.616469552,-0.773656535,0.796194468,-0.720986379,0.227602915,-0.292803453,0.007647661,0.634922542,-0.811392587,0.728711678,-0.620250907,0.234056148,-0.232041238,0.010478757,-92.26265181,4.40055317,-14.70239634,-3.14116819
109.15,1.061997131,-1.007541578,0.846445867,-0.829752277,0.514754667,-0.456792004,0.021586074,1.114071892,-1.074357579,0.684507902,-0.791290759,0.473741031,-0.474692147,0.01386711,1.705046745,-2.065553875,1.773331479,-1.482068096,0.79780007,-0.401244126,0.338511316,0.970090401,-1.453384674,1.208347085,-1.156505215,0.691435788,-0.332293516,0.04053275,0.875564577,-1.15999141,0.841629119,-0.916090674,0.498671236,-0.372746017,0.015292591,0.836687087,-0.753554763,0.783381442,-0.693083239,0.315549054,-0.147189015,0.006932165,0.378799976,-0.727789005,0.69067797,-0.430873546,0.204017886,-0.197601557,0.008943523,-92.66945066,5.80686658,-9.214986442,-4.18271846
109.2,1.137001329,-1.037046036,0.8537903,-0.976134869,0.596641971,-0.40465692,0.021109866,1.17188621,-1.14841516,0.813334532,-0.674486043,0.348504385,-0.261750753,0.019441905,1.731105994,-2.176841227,1.751252423,-1.345221455,0.698957665,-0.371152032,0.317324023,0.835072882,-1.234014379,0.967699024,-0.936216043,0.477704102,-0.200311594,0.039338019,0.816940378,-0.952182876,0.705832856,-0.766107204,0.411179783,-0.311173178,0.010633975,0.737807642,-0.794480973,0.883668927,-0.629494942,0.301599585,-0.244966561,0.006299151,0.335066852,-0.554975465,0.711817472,-0.312137815,0.2336914,-0.358515797,0.00854802,-92.8750853,7.5031765,14.11617753,-4.25670077
109.25,1.431981266,-1.538506304,1.282998696,-1.331665128,0.909012991,-0.494379651,0.021564773,1.073215571,-1.039442707,0.928666014,-0.769463796,0.442006586,-0.302869018,0.01808124,1.790331581,-2.363823384,2.043069689,-1.608445357,0.81402981,-0.406344489,0.316419551,0.85077297,-1.050294268,0.785518901,-0.754899428,0.372719442,-0.292114392,0.043644011,0.778739177,-0.916496926,0.710113539,-0.735341332,0.44584393,-0.420434635,0.009047632,0.458640004,-0.548942556,0.76723983,-0.40277651,0.194209932,-0.288375518,0.005816745,0.484790582,-0.611377705,0.617323153,-0.441724966,0.282210735,-0.259885904,0.007835811,-93.17444515,9.79104872,30.02261597,-3.653929
109.3,1.21785727,-1.238881329,1.067681598,-0.976246806,0.641259459,-0.375008317,0.017024473,1.200721632,-1.069957069,0.996702615,-0.894527185,0.465102229,-0.203444308,0.018891715,1.958603653,-2.645109089,2.384660547,-1.778225779,0.857121263,-0.321173725,0.268443202,0.781579378,-1.048685744,0.847717176,-0.773717428,0.403082303,-0.409214833,0.046128928,0.713991488,-0.903024927,0.723041814,-0.694578766,0.421203139,-0.405558007,0.007757785,0.594874996,-0.576301401,0.664884535,-0.637058318,0.231939556,-0.221738539,0.00611144,0.638643522,-0.990013739,0.899128211,-0.75670964,0.451262277,-0.447655486,0.013441635,-93.66835107,12.88668959,39.36791991,-3.95578598
109.35,0.93755598,-0.909686214,0.677098285,-0.679681132,0.502667766,-0.278097083,0.012816243,1.38631296,-1.374392648,1.259945682,-1.226692123,0.73336619,-0.272952313,0.017986684,1.938980814,-2.442883182,1.999647884,-1.290609884,0.500501912,-0.134424341,0.194919843,0.77041092,-1.066209916,0.889832099,-0.756610816,0.454090598,-0.320548683,0.037546579,0.857732413,-0.960647349,0.813083748,-0.761756272,0.500645853,-0.339056449,0.007271855,0.734819512,-0.893461265,0.617789591,-0.605844159,0.356496,-0.290985022,0.012222408,0.331390672,-0.746808171,0.426627266,-0.48426057,0.270744311,-0.307161285,0.02313587,-92.79881442,15.76032656,42.47120043,-4.49931943
109.4,0.993635821,-1.067842268,0.780440598,-0.783784959,0.596682745,-0.31590015,0.01094403,1.106601246,-0.874276575,0.858509168,-0.883633984,0.516782094,-0.264993216,0.016539805,1.714368428,-1.955239632,1.595654923,-1.203765226,0.661575125,-0.290679661,0.125457896,0.685245227,-0.928735382,0.674926921,-0.699142825,0.448703392,-0.393428999,0.03719472,1.048202304,-1.164736633,1.093875729,-1.002377874,0.657234406,-0.412856298,0.008497999,0.595460008,-1.027904038,0.561347618,-0.619957354,0.228478167,-0.150796683,0.020856501,0.237868418,-0.948561274,0.233115452,-0.705297689,0.114178043,-0.341141847,0.037658708,-90.03542837,17.85377653,41.04354099,-6.90441131
109.45,1.146395947,-1.279728309,0.907886192,-0.973046749,0.605659627,-0.443128788,0.01180988,1.229010638,-0.994495324,0.794499224,-0.861562469,0.697293042,-0.363160669,0.019118837,1.609777855,-1.804727062,1.378938945,-1.224180172,0.749301045,-0.389015397,0.116615815,0.528842394,-1.011631006,0.566021386,-0.752766388,0.333571324,-0.341021314,0.034621597,1.032990771,-1.062802891,0.89316535,-0.811600564,0.508053443,-0.382276071,0.008927278,0.572814917,-1.229358824,0.570660206,-0.850896292,0.210716739,-0.268402634,0.02732274,0.595954824,-0.8919656,0.616072836,-0.724063348,0.27400943,-0.508544989,0.056971994,-85.61420598,19.07772121,39.47625819,-8.51854424
109.5,1.203019512,-1.265809641,0.97013078,-0.983233744,0.512548992,-0.290629435,0.011306385,1.24533629,-1.243623369,1.007590083,-0.968664909,0.644340745,-0.44060211,0.022118168,1.707691434,-1.850785861,1.286793843,-1.160441803,0.822484901,-0.469878741,0.090290499,0.716616637,-1.310942459,0.881572862,-0.965538552,0.380865204,-0.403821944,0.028960604,0.825701185,-0.971814849,0.666363582,-0.667393756,0.306415915,-0.346219374,0.009247137,0.593877202,-0.989442521,0.685393788,-0.704032391,0.240747539,-0.374216311,0.027138466,0.66231818,-1.025087413,0.853235041,-0.911591823,0.424847549,-0.586220781,0.060434582,-79.79178951,19.47346281,33.81432219,-11.53879571
109.55,0.928200292,-1.111776309,0.877571605,-0.859727302,0.396402409,-0.238933577,0.007527788,1.183369419,-1.352486534,1.105812502,-1.065718224,0.634426978,-0.49523455,0.026558454,1.735553471,-1.889673919,1.389515706,-0.904947283,0.429962145,-0.194164999,0.043045874,0.707245129,-1.401224936,0.839407178,-1.14637163,0.378247883,-0.465937007,0.03345835,0.754762459,-0.907889705,0.643247628,-0.711633391,0.341153011,-0.405063641,0.009477702,0.460586211,-0.756228405,0.494831046,-0.526835011,0.103538407,-0.327993993,0.026084922,0.651704816,-1.138110261,0.878444478,-1.003384948,0.469177868,-0.492795659,0.06253948,-72.85291364,19.18122894,26.36978162,-15.71710481
109.6,0.630515807,-0.866488737,0.496338206,-0.530704963,0.246005907,-0.352725155,0.005930436,1.246337866,-1.267925868,0.942606556,-0.771083842,0.417451092,-0.254122844,0.026745129,1.423443292,-1.352644766,0.974232022,-0.908639089,0.610642369,-0.325030177,0.017320217,0.872546633,-1.335875333,0.897838415,-0.898387384,0.403969073,-0.367728756,0.048200255,0.849233418,-0.914101876,0.738938008,-0.758850588,0.416628913,-0.406351772,0.008173932,0.441512959,-0.792545503,0.518781033,-0.502868869,0.123497386,-0.319027823,0.024676207,0.379969312,-0.917519863,0.666164307,-0.699609838,0.234659563,-0.413374912,0.064987924,-65.27140048,18.52167106,19.40101109,-19.87307456
109.65,0.579473415,-0.678276073,0.485804323,-0.484279075,0.335886589,-0.392989214,0.005821124,1.295597247,-1.296455874,1.020908804,-0.850371014,0.421808949,-0.187681264,0.027347642,0.797772405,-0.728792392,0.778860987,-0.619605016,0.562589914,-0.314046715,0.007355201,0.845695846,-1.270674355,0.924089231,-0.842056216,0.43213193,-0.37319292,0.057443616,0.669817062,-0.638424908,0.61156997,-0.639084613,0.397014954,-0.25133801,0.005662864,0.778589504,-1.082184802,0.789445029,-0.691431518,0.14370538,-0.349250031,0.035414438,0.279655303,-0.839058945,0.71715418,-0.582770383,0.249649671,-0.462772822,0.035490835,-57.38548156,17.36895344,15.6569154,-21.16835047
109.7,0.526004336,-0.58729307,0.516073269,-0.532289934,0.336277879,-0.340500113,0.005087471,1.357302666,-1.422625085,1.192226002,-1.177008284,0.709641369,-0.340410376,0.033343754,0.853378892,-0.994979033,0.835495112,-0.722800195,0.467908284,-0.290891508,0.007588996,0.921297083,-1.409403947,1.081331542,-1.09604009,0.544426108,-0.415051889,0.045392679,0.494287245,-0.646435343,0.463919103,-0.55873507,0.265169433,-0.363019591,0.005704017,0.553847694,-1.00044614,0.702233216,-0.868548114,0.300583286,-0.520157459,0.051084662,0.476523012,-1.033806224,0.709145302,-0.77936419,0.261172902,-0.383694508,0.021563187,-49.54790916,16.12764971,10.61304676,-19.39899952
109.75,0.662326274,-0.736171019,0.649143814,-0.585262723,0.31331247,-0.363046976,0.004815438,1.353620327,-1.626997186,1.501332308,-1.344525431,0.763998606,-0.436199264,0.039267829,0.694752768,-0.843086411,0.658674009,-0.574687327,0.304793215,-0.226831776,0.006261391,1.060241633,-1.513300375,1.169390464,-1.080450484,0.52660569,-0.411152008,0.026970516,0.685515184,-1.029420405,0.725679471,-0.822620837,0.412050164,-0.428182331,0.007131939,0.306692965,-0.939219985,0.479616495,-0.727441765,0.275355706,-0.408143348,0.043162098,0.548645777,-1.005585918,0.768049366,-0.885868394,0.161084696,-0.368221512,0.038103323,-42.21171253,15.20504764,7.11004141,-19.84976108
109.8,0.667941902,-0.805653009,0.649692812,-0.656978625,0.357677534,-0.349101123,0.00490933,1.248433082,-1.405223013,1.230572967,-1.072090949,0.533191601,-0.355832282,0.036578502,0.461929383,-0.70645438,0.619081927,-0.68951357,0.330044178,-0.339606967,0.004834007,0.72923617,-0.759497942,0.558525373,-0.73950371,0.323373462,-0.265442903,0.016945866,0.866617926,-1.223712535,1.020315278,-0.966921458,0.546437154,-0.456472188,0.007588178,0.378914533,-0.960554616,0.250327438,-0.829758086,0.322422499,-0.417677924,0.034909859,0.540372854,-0.935662109,0.626551643,-0.803305079,0.186376352,-0.264165431,0.041178452,-36.06061297,14.81111202,4.25248586,-22.71896609
109.85,0.669799916,-0.584797091,0.535319118,-0.591402303,0.424753556,-0.470466921,0.004853986,1.17849812,-1.115130952,0.809825877,-0.914425919,0.53026385,-0.308186613,0.028479862,0.498174811,-0.749469492,0.541077935,-0.765944421,0.360579019,-0.367666463,0.004778707,0.932199281,-0.844888219,0.73039713,-0.893722966,0.545645052,-0.360670979,0.012731356,0.794891925,-1.028269889,0.821833373,-0.68613033,0.369087966,-0.363039709,0.007222312,0.418074237,-0.887430073,0.433840357,-0.691337561,0.266826043,-0.307818077,0.038812251,0.5565344,-0.874576335,0.566323243,-0.790258386,0.270910808,-0.251863486,0.029456123,-31.37428036,15.02676064,3.19113371,-25.89983229
109.9,0.460391356,-0.497658082,0.41806177,-0.463079551,0.247873752,-0.432050101,0.004891232,1.283095342,-1.374997267,1.058650359,-1.077308851,0.695454949,-0.427171496,0.025369039,0.379679029,-0.679996389,0.33863917,-0.686687674,0.280236168,-0.370549693,0.004844892,1.126900702,-1.003765531,0.778050739,-0.783178771,0.356799253,-0.237718897,0.009348259,0.623815785,-0.780878732,0.828873026,-0.611076629,0.404148183,-0.43810801,0.006179753,0.420848337,-0.858497074,0.494878011,-0.516660174,0.204342213,-0.316489071,0.035377981,0.654239337,-1.054807027,0.650345405,-0.89167743,0.293407122,-0.368316639,0.029597569,-28.03930266,15.69730628,2.31882733,-30.10789764
109.95,0.45868623,-0.550256077,0.522766735,-0.471259825,0.240186257,-0.322749024,0.004837637,1.043736708,-1.193603989,0.941165051,-0.82189617,0.337494414,-0.370880243,0.021485233,0.348079201,-0.699655534,0.461530145,-0.566324809,0.273576283,-0.366153996,0.004894059,0.685520047,-0.618869741,0.648165609,-0.47104641,0.36359023,-0.389279141,0.005774947,0.538184101,-0.68233489,0.735546279,-0.585654718,0.370454166,-0.439269786,0.005996572,0.416952601,-1.035804671,0.537183735,-0.722343957,0.277357708,-0.287893018,0.033048686,0.511570974,-0.999062105,0.622954493,-0.727137325,0.187194781,-0.28772027,0.034386705,-25.94172361,16.54836025,2.67728443,-35.64280992
110,0.632160422,-0.796083675,0.722946004,-0.67961375,0.448092826,-0.324858908,0.004506069,1.063836587,-1.197426469,0.96097747,-0.839749317,0.320093719,-0.294663194,0.016866529,0.330065776,-0.684991923,0.56457349,-0.558358479,0.290815256,-0.42226279,0.004797775,0.562630866,-0.713681206,0.818301021,-0.607064506,0.312596268,-0.376922956,0.004401432,0.360892043,-0.619772648,0.633976603,-0.418426618,0.25350561,-0.392429528,0.006136084,0.322823631,-0.933560752,0.442789317,-0.670987132,0.191608627,-0.370158907,0.035236773,0.422167208,-0.917456513,0.577818437,-0.669555534,0.136838837,-0.31067934,0.026316402,-25.04145781,17.36715055,2.988002229,-37.83254717
110.05,0.493335581,-0.789199256,0.455388011,-0.654768646,0.242340422,-0.176102267,0.004142188,0.901659489,-0.994469504,0.733173076,-0.724859753,0.444958681,-0.410821133,0.013900315,0.326784949,-0.635413582,0.502200642,-0.521269151,0.312662712,-0.31890715,0.00500358,0.296552515,-0.747376761,0.504333883,-0.662640121,0.128495992,-0.351213908,0.005716346,0.360491898,-0.673918261,0.530093702,-0.371402988,0.194655967,-0.296559623,0.005697558,0.331131123,-0.843316107,0.462510286,-0.758415556,0.173631375,-0.590704672,0.036534501,0.459312241,-0.901672554,0.575274892,-0.689090474,0.060559701,-0.297723958,0.023515608,-25.07623628,18.07875443,5.25855492,-37.2767727
110.1,0.66378172,-0.768149002,0.567204049,-0.603335718,0.341100958,-0.230951015,0.004476401,0.927780812,-1.02489312,0.750798944,-0.724854396,0.530942931,-0.425912022,0.013294556,0.496057159,-0.736215039,0.556557767,-0.535302035,0.340749057,-0.138293384,0.005322019,0.790903195,-0.864915584,0.830128228,-0.755909241,0.465403453,-0.343184482,0.006763921,0.611359702,-0.799254512,0.676106564,-0.538220855,0.148279903,-0.211213465,0.005225139,0.396811582,-0.745036751,0.544676868,-0.689196354,0.187618467,-0.499956665,0.036736565,0.335805362,-0.958068822,0.634049858,-0.762491949,0.08438605,-0.461364261,0.030767613,-25.19298618,18.51822274,6.55467715,-37.84366743
110.15,0.653226353,-0.714223607,0.624012022,-0.546835999,0.393619935,-0.263812816,0.004948949,0.965138313,-1.035625632,0.788814872,-0.801485885,0.55635955,-0.437852205,0.012334766,0.480445933,-0.810884827,0.478046335,-0.50395855,0.222273813,-0.114259982,0.005406924,0.852559107,-1.163602979,0.976803643,-1.12563955,0.657736598,-0.528948211,0.015092784,0.54367928,-0.550098211,0.545747349,-0.470409491,0.227793843,-0.232632514,0.004977113,0.414560459,-0.916833809,0.42234657,-0.725282135,0.223201001,-0.474723183,0.036056619,0.406608134,-1.077146389,0.608317949,-0.963603493,0.275750644,-0.547830141,0.035479901,-25.63506269,18.82406254,8.10006852,-36.97680439
110.2,0.522487987,-0.550466215,0.582015855,-0.528496812,0.413979043,-0.282027195,0.004610411,0.888589402,-0.924648767,0.745852849,-0.738109591,0.39968142,-0.408763061,0.008688749,0.417883709,-0.776299118,0.551177862,-0.551698633,0.179637546,-0.304528115,0.005572304,0.807626745,-1.227209972,0.793241658,-1.077286535,0.507598473,-0.549860547,0.030719436,0.521858038,-0.473585401,0.44001539,-0.468537434,0.347902189,-0.358547245,0.005808224,0.40804641,-0.832204411,0.302443131,-0.789922404,0.218054985,-0.488608432,0.037742528,0.621529254,-1.085909215,0.690031471,-0.933312383,0.307182535,-0.337677957,0.034716021,-26.00583615,18.94602117,9.99564839,-34.44884717
